App Name,Size (bytes),App id,Currency,Price,Rating (All),Rating (Current),Avg Rating (All),Avy Rating (Current),Version,Rating(Content),Prefrence,Supp Devices,Screenshot,Supp Lang,Vpp Lic
[GP]パチスロ ヱヴァンゲリヲン〜決意の刻〜(パチスロゲーム),1239953408,1122367296,USD,0,0,0,0,0,1.0.0,12+,Games,40,0,1,0
Multi Level Car Parking 5 a Real Airport Driving Test Simulator,238359552,1122439453,USD,0,365,365,4.5,4.5,1,4+,Games,38,5,1,1
Angry Birds Blast,129589248,1122444037,USD,0,24878,712,4.5,4.5,1.3.5,4+,Games,37,5,12,1
Make More!,35957760,1122488716,USD,0,5134,186,4.5,4.5,1.4.1,9+,Games,37,5,11,1
Light On,212279296,1122498143,USD,0,191,191,4.5,4.5,1,4+,Games,40,5,1,1
なっとう-人気の納豆育成ゲーム-,44748800,1122584613,USD,0,0,0,0,0,2.0.1,4+,Games,37,4,1,1
NBAmoji,12728320,1122621497,USD,0,89,0,3.5,0,1.5.2,4+,Sports,37,5,1,1
"Prisma: Photo Editor, Art Filters Pic Effects",76442624,1122649984,USD,0,15060,97,4.5,4,3.3.1,9+,Photo & Video,37,0,2,1
Duck Roll,59053056,1122682633,USD,0,154,33,4.5,4.5,1.2.0,4+,Games,38,5,1,1
ShadeMoji by The Shade Room,81028096,1122904897,USD,0.99,108,108,4.5,4.5,1,12+,Entertainment,37,0,1,1
WIND runner adventure,332139520,1122909751,USD,0,253,43,4.5,4.5,1.11,4+,Games,37,5,17,1
Javelin Masters 3,134029312,1123042939,USD,0,430,16,4.5,4.5,1.6.0,4+,Games,38,5,11,1
NBC Sports Scores,61116416,1123078102,USD,0,428,3,2,4.5,2.3,4+,Sports,37,5,1,1
Fish Fist,66196480,1123109531,USD,0,146,24,4.5,5,1.1.0,9+,Games,40,3,11,1
Suicide Squad: Special Ops,363020288,1123132173,USD,0,6551,437,4.5,4.5,1.1.2,12+,Games,38,5,1,1
"Dr. Decks for ""Clash Royale""",70156288,1123300756,USD,0.99,9,2,4,2.5,4,4+,Games,40,3,1,1
Crazy Circle,39796736,1123371085,USD,0,98,65,4.5,4.5,1.0.1,4+,Games,38,5,1,1
罪と罰2 -犯人は誰だ!?- 謎解き推理ミステリーサスペンス,42300416,1123414741,USD,0,0,0,0,0,1.0.4,12+,Book,37,0,1,1
AKUMA大戦 -悪魔を合体召喚して魔王を育成する放置ゲーム-,69208064,1123417039,USD,0,0,0,0,0,1.2.2,4+,Games,37,0,1,1
NeverKnew - Game night is back,39054336,1123428617,USD,0,25,0,4,0,1.2.1,9+,Games,37,0,1,1
Tank.io war - Free Classic Tank games,24354816,1123434406,USD,0,3219,2342,4.5,5,1.4.1,4+,Games,37,3,2,1
Ketchapp Soccer,63180800,1123455917,USD,0,339,138,4,4,1.1.1,4+,Games,38,5,1,1
なぞって冒険！きゅるるんくまのパズルリンク,62493696,1123493208,USD,0,0,0,0,0,1.1,4+,Games,40,5,1,1
"求恋爱 专业版-高端恋爱相亲婚恋交友神器,同城寂寞单身男女聊天约会找对象平台",46567424,1123499004,USD,0.99,0,0,0,0,2.0.0,17+,Social Networking,38,0,1,1
暇つぶしに人気  脳トレ パズルゲーム　- LINK,103812096,1123499290,USD,0,0,0,0,0,1.4,4+,Games,40,4,1,1
Lost Fishy Ultimate Challenge,102046720,1123510087,USD,0.99,3,3,4.5,4.5,1.1,4+,Games,38,5,1,1
Arcane Online - Fantasy MMORPG,93643776,1123539597,USD,0,285,3,4.5,5,2.2.2,12+,Games,37,5,1,1
Magic Nightfall,197048320,1123579511,USD,0,164,1,4.5,5,1.5.0,4+,Games,38,5,30,1
Magic Mansion,44227584,1123605369,USD,0,255,132,3,3.5,1.0.1,9+,Games,37,4,1,1
梦幻西游互通版,2057722880,1123626556,USD,0,25,3,4.5,5,3.0.5,4+,Games,38,5,1,1
Is-it Love ? Ryan (Visual Novel),146797568,1123631069,USD,0,539,53,4.5,4.5,1.2.118,12+,Games,40,5,1,1
Dinos Jump - Dinosaur action game for kids,60285952,1123639492,USD,2.99,0,0,0,0,1.3.10,4+,Games,38,5,1,1
Jurassic GO - Dinosaur Snap Adventures,331335680,1123652342,USD,3.99,477,315,5,5,1.0.1,4+,Games,38,5,11,1
PlayKids Learn - Learning through play,410715136,1123667089,USD,0,49,0,2.5,0,1.5.1,4+,Education,37,5,7,1
Cube Skip,125918208,1123697672,USD,0,298,72,4.5,4,1.0.2,4+,Games,40,5,1,1
Blue Apprentice Elementary Science Game by Galxyz,383986688,1123707853,USD,0,79,7,4,5,1.7,4+,Education,37,5,33,1
High 5 Vegas - Hit Slots Casino,157871104,1123795045,USD,0,541,22,4.5,3,1.5.8,12+,Games,37,4,1,1
PHAROS Earth,409825280,1123897951,USD,0,383,6,4.5,4,3,4+,Entertainment,38,0,1,1
EXORUN,75174912,1123920179,USD,0,234,4,4,5,1.3.1,4+,Games,38,5,1,1
Amusement Park Tour,94867456,1123959760,USD,0,506,4,4.5,4.5,1.6,4+,Games,38,5,16,1
Hero Siege: Pocket Edition,282289152,1123991807,USD,9.99,68,8,2.5,1.5,1.8.5,12+,Games,37,4,1,1
Music Player - Play Unlimited Songs from YouTube!,12244992,1124034555,USD,0,53,36,4,4,1.1,17+,Entertainment,37,4,1,1
Switchy Sides,61278208,1124073720,USD,0,109,34,4.5,4.5,1.0.1,4+,Games,40,5,1,1
SnapType Pro,33778688,1124123246,USD,4.99,37,15,4.5,5,4.1.10,4+,Education,37,4,3,1
"Princess Face Paint - Girls Makeup, Dressup and Makeover Games",98643968,1124139149,USD,0,45,45,4,4,1,4+,Games,43,5,2,1
Mystery of the Ancients: Mud Water Creek (Full),1145312256,1124143528,USD,6.99,127,65,4.5,4.5,1.0.2,9+,Games,37,5,5,1
Danse Macabre: Lethal Letters - A Mystery Hidden Object Game (Full),771726336,1124221308,USD,6.99,57,57,4.5,4.5,1.0.0,9+,Games,37,5,5,1
金庸群侠传—全自由单机武侠RPG,248950784,1124265106,USD,0,85,4,5,5,2.01,9+,Games,37,4,1,1
Nukleus,29727744,1124324199,USD,0,210,21,4.5,4,1.1.1,4+,Games,37,5,1,1
My Town : Beauty Spa Saloon,296504320,1124344384,USD,2.99,56,56,4,4,1,4+,Entertainment,38,5,1,1
Blitz Survival Games - Multiplayer Pixel Master Mini Games,180251648,1124344855,USD,0.99,24,5,3,3,2,9+,Games,40,3,1,1
Babysitter Craziness - Fun Kids Game,95670272,1124345691,USD,0,169,65,4,4,1.1,4+,Games,38,5,11,1
万年历-日历农历黄历天气,109180928,1124382586,USD,0,0,0,0,0,4.5.3,12+,Utilities,38,4,3,1
All Star Quarterback 17 - Football Lifestyle Sim,110787584,1124395796,USD,0,521,131,4.5,4.5,1.4,12+,Games,37,5,1,1
Bulb Boy,587630592,1124453989,USD,2.99,49,6,4.5,4,1.14,12+,Games,37,5,1,1
烈焰王座HD - 卡牌与挂机结合的养成放置游戏,68639744,1124467250,USD,0.99,1,1,5,5,1.2,12+,Games,40,5,2,1
Attenborough Story of Life,152133632,1124476992,USD,0,59,16,4.5,3.5,1.0.3,12+,Entertainment,37,5,1,1
Tina's Diary - Star Fever,107933696,1124503295,USD,0,139,139,4,4,1,4+,Games,43,5,1,1
Rolly Worms,146486272,1124567713,USD,0,135,135,3.5,3.5,1.0.1,9+,Games,40,5,1,1
Frantic Ball,196617216,1124568844,USD,0,1,1,5,5,1.0.2,4+,Games,37,5,1,1
流しそうめんエクストリーム,152903680,1124768573,USD,0,0,0,0,0,1.0.1,4+,Games,38,3,1,1
トクバイ - チラシアプリ／スーパーの特売情報で節約 -,73978880,1124772645,USD,0,0,0,0,0,2.2.0,4+,Lifestyle,37,0,1,1
Tank.IO War - Free Tank games of snake,25571328,1124836530,USD,0,9259,136,5,4.5,1.1.2,4+,Games,38,4,2,1
WeDJ for iPad,29427712,1124845146,USD,4.99,10,0,4,0,1.1.1,4+,Music,16,3,2,1
Color Bots,190457856,1125065976,USD,0,164,164,4.5,4.5,1,12+,Games,40,5,1,1
VR Crazy Bike Race: Traffic Racing Free,171485184,1125301530,USD,0,29,9,1.5,1.5,2.5,4+,Games,37,4,1,1
Dice Crush,180950016,1125318904,USD,0,7,1,5,5,1.0.3,4+,Games,40,5,2,1
Cubway,360722432,1125336042,USD,0,58,1,4.5,1,1.2.4,4+,Games,40,5,1,1
Amusement Park Fair Ground Circus Trucker Parking Simulator,357691392,1125378601,USD,0,81,48,4,4,1.0.1,4+,Games,38,5,1,1
Rogue Ninja,181551104,1125469780,USD,0,99,6,5,5,1.7,12+,Games,40,5,1,1
Nerve - Do You Dare?,173320192,1125478670,USD,0,219,88,2,2.5,1.02,12+,Entertainment,40,5,1,1
"BeCasso – Watercolor & Oil Paintings, Comic Effect",77242368,1125534178,USD,1.99,39,1,4.5,5,1.2.2,4+,Photo & Video,25,5,8,1
WoW Legion Companion,286431232,1125608061,USD,0,1019,50,3,2,1.2.1,9+,Entertainment,37,5,4,1
Escape the Cake Café,33091584,1125806960,USD,0,7,7,5,5,1.0.1,4+,Games,40,0,2,1
Roller Coaster Simulator - Draw and Simulate!,156507136,1125812643,USD,0,7,5,4.5,4,2.1.0,12+,Games,40,2,1,1
REVERSI ZERO - free classic game,36559872,1126032958,USD,0,0,0,0,0,1.0.1,4+,Games,38,0,1,1
Hillarymoji,32003072,1126055536,USD,0,42,3,3.5,3,2,17+,Entertainment,37,0,1,1
Archangel Michael Guidance - Doreen Virtue,116185088,1126101226,USD,3.99,338,63,4.5,4.5,1.5.2,4+,Lifestyle,37,5,2,1
Robbiemoji by Robbie Williams,10221568,1126166674,USD,1.99,0,0,0,0,1.0.5,12+,Entertainment,37,1,1,1
口袋全明星,219799552,1126191781,USD,0,0,0,0,0,1.0.0,12+,Games,40,5,1,1
Are you a psychopath? 怖い心理テスト,38904832,1126211341,USD,0,0,0,0,0,1.0.0,9+,Entertainment,37,0,1,1
Nanuleu,131196928,1126212440,USD,2.99,65,27,4,3.5,2.01,9+,Games,37,5,5,1
Z Buster,480581632,1126269043,USD,0,301,2,4,4.5,1.4,9+,Games,38,5,1,1
勇士与魔龙,199591936,1126296052,USD,0,0,0,0,0,1.0.8,4+,Games,40,5,0,1
Team GB Live,51559424,1126380291,USD,0,1,1,3,3,1.4,4+,Sports,37,1,5,1
Thomas & Friends: Magical Tracks - Kids Train Set,308592640,1126382960,USD,0,389,58,4,4.5,1.3,4+,Entertainment,38,5,8,1
Dictator: Emergence,149266432,1126394027,USD,0,567,11,4,2.5,1.0.10,12+,Games,37,5,1,1
Peppa Pig: Sports Day,262830080,1126403961,USD,2.99,42,2,2.5,3,1.1.5,4+,Entertainment,40,5,9,1
Rings.,85477376,1126424472,USD,0,538,8,4.5,3.5,1.3.2,4+,Games,40,5,1,1
Space by Tinybop,332977152,1126517945,USD,2.99,26,10,4.5,4.5,1.0.3,4+,Education,38,5,58,1
Me by Tinybop,192496640,1126531257,USD,2.99,36,17,5,5,1.0.2,4+,Education,38,5,58,1
The Counter Of Death,57303040,1126563858,USD,0,719,24,4.5,4.5,1.55,12+,Games,40,5,10,1
Coin Dozer: Haunted,162514944,1126585243,USD,0,704,132,4.5,4.5,1.1,12+,Games,38,5,1,1
ねこみっけ - おもしろい人気無料ゲーム,99002368,1126714010,USD,0,1,1,5,5,1.4,4+,Games,37,0,2,1
Super Atomic,22029312,1126723825,USD,0,2638,882,4.5,4.5,1.4,4+,Games,37,5,1,1
Taxi Sim 2016,281550848,1126769121,USD,0,3026,904,4.5,4.5,1.4.0,4+,Games,37,5,1,1
Epic Jackpot Slots: Slot Machines & Bonus Games,181364736,1126835894,USD,0,2291,116,5,5,1.111,12+,Games,40,5,10,1
Mini Synthesizer,49390592,1126845799,USD,4.99,26,6,4.5,4.5,1.1.0,4+,Music,24,5,1,1
Mini Synthesizer for iPhone,56054784,1126845803,USD,2.99,21,3,3,2.5,1.1.0,4+,Music,37,0,1,1
Colorpede,31710208,1126932090,USD,0,90,19,4,4,1.2.0,4+,Games,40,5,12,1
Sorcery! 4,464706560,1126935885,USD,4.99,60,10,4.5,4,1.1.1,12+,Games,38,5,1,1
EA SPORTS™ FIFA 17 Companion,41966592,1127108818,USD,0,1137,492,4,4,17.0.2,4+,Games,37,0,7,1
トリセツメーカー２　トリセツ診断,16157696,1127214864,USD,0,0,0,0,0,1.0.1,17+,Entertainment,37,0,1,1
Brick Splits,62238720,1127229619,USD,0,1077,98,4.5,4.5,2.8,4+,Games,38,5,1,1
爆笑アプリ！人気無料ゲーム kimazui gacha,95218688,1127240851,USD,0,0,0,0,0,1.2,12+,Games,37,0,2,1
Soccer Puzzle for Brain Training -SoccerStrike-,80323584,1127261616,USD,0,0,0,0,0,1.1.0,4+,Games,37,3,43,1
A Busy Day for Elmo: Sesame Street Video Calls,235222016,1127440445,USD,0.99,3,3,2.5,2.5,1,4+,Games,40,5,1,1
Superkick Party,30906368,1127454806,USD,1.99,27,8,4.5,4.5,1.1,9+,Games,40,2,16,1
Candy's Vacation - Beach Hotel,96538624,1127492845,USD,0,105,105,4.5,4.5,1,4+,Games,43,5,2,1
【業界初成長マップ搭載！ねこ育成マト当てパズルRPG】たまねこウォーズ,259817472,1127634439,USD,0,0,0,0,0,1.0.9,4+,Games,37,5,1,1
Highlights™ Shapes - Preschool Learning Puzzles,88216576,1127726827,USD,0,90,12,4.5,4.5,1.2.1,4+,Education,37,5,3,1
無料ゲーム HANABI ON LINE 花火（ハナビ）パズル,108262400,1127739608,USD,0,0,0,0,0,1.1,4+,Games,37,0,1,1
Microsoft Pix Camera,131016704,1127910488,USD,0,678,31,4,4,1.0.32,4+,Photo & Video,25,4,9,1
Content Transf,29114368,1127930385,USD,0,299,78,4.5,5,3.5.0,4+,Productivity,38,5,1,1
Kerflux,58624000,1127933116,USD,0,1648,180,4.5,5,1.1.2,4+,Games,40,5,1,1
"Cloud Play Pro - Music Player & Streamer for Dropbox, Google Drive, OneDrive, Box and iPod Library",4485120,1128033152,USD,0.99,1,1,3,3,1,4+,Music,38,5,1,1
1-Bit Rogue: A dungeon crawler RPG!,64439296,1128070374,USD,0,378,106,4.5,4.5,1.3,12+,Games,38,3,1,1
InstaSave for Instagram - Download & Repost your own Videos & Photos for Free,11674624,1128075013,USD,0,243,243,4,4,1.0.0,12+,Photo & Video,40,3,1,1
Super Powerboy,1115999232,1128233478,USD,1.99,99,54,4.5,4.5,1.0.1,12+,Games,25,5,1,1
脱出ゲーム - KINDERGARTEN - 子供にイタズラされたリビングからの 脱出,69039104,1128253730,USD,0,1,1,2,2,1.2.1,4+,Games,37,4,1,1
The EO Bar,41403392,1128311260,USD,6.99,247,0,5,0,1.2.2,4+,Health & Fitness,37,5,1,1
Pocket Arcade Story,189608960,1128326130,USD,4.99,41,20,3.5,2.5,1.02,9+,Games,38,5,4,1
FeedNews: AI curated social news for productivity,37828608,1128377569,USD,0,73,27,3,3.5,2.6,17+,News,37,0,1,1
懸賞ソリティア-ギフト券/ギフトコードGETでお小遣いが稼げる定番ソリティアクロンダイク,41567232,1128613074,USD,0,0,0,0,0,1.0.5,17+,Games,38,4,2,1
Dr. Oz,81666048,1128623591,USD,0,99,4,2,1,2.1,17+,Health & Fitness,13,0,1,1
Hop Swap,170190848,1128801236,USD,0,144,47,4.5,4.5,2,9+,Games,40,4,1,1
Forest Rescue 2: Friends United Match 3 Puzzle,88672256,1128839212,USD,0,1505,79,5,5,1.75,4+,Games,40,5,1,1
Motor World: Bike Factory,81243136,1128855720,USD,0,960,4,4.5,4,1.3,9+,Games,40,4,1,1
Atomic Super Lander,222874624,1128940693,USD,2.99,47,4,4,4.5,1.1,9+,Games,38,5,1,1
Escape from many tutoring school of test.,106914816,1128981090,USD,0,1,1,4,4,1,4+,Games,38,5,1,1
Mafia III: Rivals,173031424,1129025215,USD,0,198,33,3,3,1.0.226816,17+,Games,37,4,1,1
Piggy Boom,121419776,1129050711,USD,0,1918,57,4.5,4,2.10.1,4+,Games,38,5,2,1
如意夺宝,24030208,1129107483,USD,0,0,0,0,0,3.0.0,17+,Shopping,37,0,2,1
Troll Face Quest Video Games,72438784,1129234419,USD,0,2118,1182,4.5,4.5,1.11,12+,Games,38,5,16,1
The Curio Society: New Order HD (Full) - Adventure,1364120576,1129404572,USD,6.99,58,58,4.5,4.5,1,9+,Games,24,5,4,1
Chat for Pokemon Go - GoChat,18925568,1129553203,USD,0,500,500,2,2,1,4+,Social Networking,37,0,1,1
逆战仙魔 大圣萌仙全民跨服千人即时PK,146436096,1129648611,USD,0.99,0,0,0,0,1.0.2,4+,Games,40,5,1,1
airweave sleep analysis,29999104,1129671707,USD,0,0,0,0,0,1.3.7,12+,Health & Fitness,37,0,2,1
Arthur's Adventures-Road of Glory:Pocket Edition,140864512,1129690785,USD,0.99,18,1,5,3,1.1.2,9+,Games,38,0,2,1
Trucker Parking Simulator 2 a Real Monster Truck & Lorry Driving Test,358992896,1129693551,USD,0,101,101,4,4,1,4+,Games,38,5,1,1
スーパーストリートファイターIV パチスロエディション,2002585600,1129722364,USD,14.99,0,0,0,0,1.0.0,12+,Games,40,0,1,0
Flick Soccer 17,83832832,1129755661,USD,0,217,217,4,4,1,4+,Games,37,5,1,1
Bangers Unlimited 2,242437120,1129778673,USD,3.99,0,0,0,0,1,4+,Games,40,5,1,1
Age of Heroes: Conquest,65469440,1129966892,USD,0,468,1,4.5,5,1.0.833,12+,Games,37,5,1,1
LOST MAZE,226843648,1130186793,USD,0,130,2,3.5,5,1.4.0,4+,Games,38,5,6,1
目の錯覚で性格診断,27525120,1130221994,USD,0,0,0,0,0,1.0.6,4+,Entertainment,40,0,1,1
僕の彼女が誘拐された。,77212672,1130264634,USD,0,0,0,0,0,1.3,9+,Games,37,0,1,1
The Higher Lower Game,76716032,1130297669,USD,0,924,20,4.5,4,1.4.9,12+,Games,37,5,1,1
Mebo,339686400,1130374815,USD,0,64,11,3,3.5,1.6,9+,Entertainment,40,2,1,1
Addictive Pro,43658240,1130398188,USD,19.99,12,1,4.5,5,1.2.1,4+,Music,24,1,1,1
Apple Support,110385152,1130498044,USD,0,388,3,4,3,1.1.1,4+,Utilities,37,5,13,1
WiFox,3180544,1130542083,USD,1.99,34,2,3,4.5,12,4+,Travel,37,1,28,1
Donut Dazzle,65595392,1130610367,USD,0,2317,102,5,4.5,1.3,4+,Games,37,0,1,1
Pixel Strike-Sniper zombies shooting games,165691392,1130630397,USD,0,42,1,4,5,4,12+,Games,40,4,1,1
虫虫大作战-经典休闲蛇蛇,176500736,1130638483,USD,0,57,1,4.5,3,1.7.4,4+,Games,40,5,1,1
Trump Bounce,68929536,1130638492,USD,0,105,105,4,4,1.1,4+,Games,38,1,1,1
脱出ゲーム 学校の食堂からの脱出,94801920,1130676836,USD,0,0,0,0,0,1.1.0,4+,Games,40,0,1,1
Leveled!,105438208,1130723425,USD,0,897,142,4.5,4.5,1.4,4+,Games,37,0,1,1
Geekbench 4,92825600,1130770356,USD,0.99,87,37,4,4.5,4.1.0,4+,Utilities,37,3,1,1
New Furniture Mods - Pocket Wiki & Game Tools for Minecraft PC Edition,52959232,1130829481,USD,0,17588,17588,4.5,4.5,1,4+,Reference,38,3,2,1
SPEED:3D Racing,127711232,1130830362,USD,0,0,0,0,0,1.1,4+,Games,37,0,0,1
MapFan(マップファン) – 渋滞情報/オービス/オフライン対応の本格カーナビ,117473280,1130847808,USD,0,0,0,0,0,1.0.4,4+,Navigation,37,5,1,1
PPTAN,165874688,1130852386,USD,0.99,8,4,5,5,1.0.3,4+,Games,40,5,2,1
ハニーズアプリ,4732928,1130864757,USD,0,0,0,0,0,1.5,4+,Shopping,37,0,1,1
F1 2016,2532376576,1130901077,USD,4.99,343,160,4,4,1.0.6,4+,Games,25,5,1,1
francetv JO – Regarder les Jeux Olympiques de Rio 2016,52232192,1130988829,USD,0,0,0,0,0,1.1,4+,Sports,37,5,1,1
抢火车票 for 12306火车票官网,46416896,1131107453,USD,0,0,0,0,0,7.6.0,4+,Travel,37,5,2,1
SKK アクション ブロック崩し,98817024,1131134490,USD,0,0,0,0,0,1,17+,Games,40,4,1,1
もこうもこもこ,105058304,1131135416,USD,0,0,0,0,0,1.0.3,9+,Games,38,0,1,1
FoodSpect - Restaurant Inspections,11452416,1131203082,USD,0.99,17,0,4,0,1.1.0,4+,Food & Drink,40,0,1,1
Kahoot! Play Fun Learning Games,19548160,1131203560,USD,0,300,29,3.5,3.5,1.0.3,4+,Education,37,3,1,1
Dead Shell: Roguelike RPG,92187648,1131232060,USD,2.99,29,29,3.5,3.5,1.0.14,12+,Games,40,5,1,1
シュッと描いてポンッ!（シュポン）物理パズル脳トレ,37910528,1131236409,USD,0,0,0,0,0,1.1.0,4+,Games,38,0,1,1
Montessori Nature,199166976,1131251130,USD,2.99,1,1,5,5,1.5.1,4+,Games,40,5,1,1
Uber Driver,162263040,1131342792,USD,0,3289,39,3,3,3.158.1,4+,Business,37,5,37,1
Drop Out!,48784384,1131344092,USD,0,125,44,4,4,1.9.1,4+,Games,40,5,1,1
Paperback: The Game,55676928,1131388981,USD,3.99,80,34,4,4,1.0.6,4+,Games,43,3,1,1
Circuroid,103378944,1131422575,USD,0,342,78,4.5,5,1.1,4+,Games,38,5,1,1
Open House London 2016,7297024,1131536464,USD,3.99,1,1,2,2,1,4+,Travel,38,5,1,1
LUMINES PUZZLE & MUSIC,114325504,1131590898,USD,2.99,263,6,4.5,4,2.1.0,4+,Games,37,5,2,1
Never Hillary Clinton,58260480,1131701133,USD,0.99,207,201,5,5,1.2,9+,Games,40,4,1,1
Automatic Call Recorder™ Pro Calls Made with app,16818176,1131708443,USD,4.99,123,20,3.5,4,1.2.9,4+,Productivity,37,4,16,1
脳トレ爽快パズル 激ムズ！和のひとふで書き Line,36271104,1131935122,USD,0,0,0,0,0,1.8,4+,Games,38,5,1,1
"Baby Boss - Care, Dress Up and Play",266678272,1132158938,USD,0,616,267,4.5,4.5,1.5,4+,Games,38,5,11,1
"Wedding Planner - Dress Up, Makeup & Cake Design",266102784,1132201707,USD,0,346,152,4,4.5,1.0.4,4+,Games,38,5,11,1
Sago Mini Babies Dress Up,57439232,1132213599,USD,0,115,12,4,4,1.3,4+,Education,38,5,1,1
Sago Mini Planes,106796032,1132214105,USD,2.99,21,2,4.5,5,1.1,4+,Education,38,5,1,1
DRAGONS MODS FREE for Minecraft PC Game Edition,86984704,1132217067,USD,0,2027,160,4,3,1.1,4+,Catalogs,37,4,1,1
MyFantasyLeague Manager 2016 by RotoWire,23758848,1132255154,USD,2.99,15,2,3,4,1.1.1,17+,Sports,37,5,1,1
Bridge,100835328,1132336222,USD,0,128,32,4,4,1.1.1,4+,Games,38,5,1,1
Slots: Fast Fortune Slot Machines & Fun Slot Games,168288256,1132358193,USD,0,1474,94,5,4.5,1.111,12+,Games,40,5,10,1
Wi-Fiミレル,30086144,1132440751,USD,0,0,0,0,0,1.1.1,4+,Utilities,37,3,1,0
超特訓！トミックゲーム！！,248943616,1132443199,USD,0,0,0,0,0,1.0.3,4+,Games,37,5,1,1
SAMURAI SCHEMA -幕末維新戦記- サムライスキーマ 本格派育成放置ゲーム,177617920,1132450366,USD,0,0,0,0,0,1.4.2,12+,Games,38,4,1,1
Funny Face Pro - 2000+ Stickers Pics Photos Editor,306835456,1132473553,USD,1.99,62,12,3.5,3.5,1.8,4+,Photo & Video,37,3,1,1
Face Up - The Selfie Game,52106240,1132509649,USD,0,21,2,4,4.5,2.0.0,4+,Games,37,4,13,1
Samurai of Hyuga Book 2,73325568,1132515131,USD,5.99,74,74,4.5,4.5,1.0.2,12+,Games,38,5,1,1
The Complete Fairytale Play Theater,464015360,1132517788,USD,4.99,13,3,5,5,1.1,4+,Education,37,5,8,1
Legacy of Discord - Furious Wings,154840064,1132537738,USD,0,4618,303,4.5,4,1.1.3,12+,Games,40,5,14,1
Linia,87257088,1132539563,USD,1.99,271,51,4,4.5,1.4,4+,Games,37,5,7,1
Eric Carle’s Brown Bear Animal Parade,95812608,1132542642,USD,1.99,15,9,2.5,3,1.2,4+,Education,40,5,11,1
Artie's Magic Pencil,295772160,1132630378,USD,2.99,139,2,3.5,5,2.2,4+,Education,38,5,14,1
MUTANT CREATURES MODS for Minecraft PC - Best Pocket Wiki Edition & Installation Tools,86775808,1132662330,USD,0,452,452,4,4,1,4+,Entertainment,37,5,1,1
LUCKY BLOCK MOD ™ for Minecraft PC Edition - The Best Pocket Wiki & Mods Installer Tools,86874112,1132715891,USD,0,4693,4693,4,4,1,12+,Reference,37,4,1,1
Pigu,121892864,1132754743,USD,0,94,17,4.5,4.5,1.35,4+,Games,37,5,1,1
News Break - Local & World Breaking News & Radio,57117696,1132762804,USD,0,173,5,4,4,2.2.4,12+,News,37,0,1,1
Light+ AnalogCam,47337472,1132774393,USD,0.99,0,0,0,0,1,4+,Photo & Video,37,0,31,1
Helper for Pokemon Go,8382464,1132817034,USD,0,42,0,1.5,0,1.5.2,4+,Utilities,38,0,1,1
Beach Volleyball 2016,372767744,1132842255,USD,0.99,6,0,2.5,0,1.2.3 Build 19,4+,Games,40,5,1,1
ISLANDS: Non-Places,259855360,1132915398,USD,2.99,43,43,3.5,3.5,1,4+,Games,37,5,1,1
Flowing ~ Meditation & Mindfulness,99457024,1132992868,USD,1.99,795,781,4.5,4.5,1.2,4+,Health & Fitness,37,5,2,1
Pixel Color Ball Fell From The Sky,33778688,1133031538,USD,0,6493,75,5,4.5,1.8,4+,Entertainment,40,2,1,1
Just Rolling,147982336,1133064144,USD,0,776,40,4.5,4.5,3.2,4+,Games,38,5,1,1
"Free Gameplay Video, Walkthroughs, News for Pokémon GO",12994560,1133084307,USD,0,0,0,0,0,1.1,17+,Games,38,3,2,1
式姫４コマ 其之四,54715392,1133092959,USD,0.99,0,0,0,0,1,9+,Book,38,0,1,1
Warlords - Turn Based Strategy,275863552,1133173046,USD,0,287,104,4.5,4.5,0.23.25,12+,Games,37,5,45,1
The Secret Order: The Buried Kingdom HD (Full),1258856448,1133241575,USD,6.99,63,63,4.5,4.5,1.0.0,9+,Games,24,5,3,1
Welcome to Virtual Reality,347128832,1133417566,USD,0,6,6,4,4,1,4+,Entertainment,40,5,1,1
Ocean Clash: A naval game with honor and loyalty,124729344,1133481001,USD,0,36,0,4.5,0,4.3.0,9+,Games,43,5,8,1
Fiete Sports,208609280,1133510322,USD,0,86,0,3,0,1.3.2,4+,Games,40,5,1,1
Guides for Pokémon GO - Pokemon GO News and Cheats,27029504,1133678984,USD,0,826,58,4.5,4,1.1,17+,Reference,37,2,1,1
Horror Maps for Minecraft PE - Download The Scariest Maps for Minecraft Pocket Edition (MCPE) Free,89927680,1133706938,USD,0,718,718,4,4,1,12+,Reference,37,4,1,1
Gemini - A Journey of Two Stars,581873664,1133737578,USD,0.99,91,2,4.5,5,1.1.2,4+,Games,38,5,1,1
Loop & Dot,33594368,1133744473,USD,0.99,39,2,4.5,5,1.6,4+,Games,37,5,1,1
Wave,111087616,1133749572,USD,0,474,474,4.5,4.5,1,4+,Games,38,5,1,1
Fake GPS Location Spoofer,15209472,1133848135,USD,2.99,96,6,1.5,1,1.0.5,4+,Entertainment,37,3,1,1
Carbon Warfare,324570112,1133883216,USD,2.99,68,10,4.5,5,1.5.0,4+,Games,37,5,6,1
Ducky Fuzz - Chain Reaction,79226880,1133896041,USD,0,88,1,3.5,5,1.61,4+,Games,38,5,1,1
All Limpy Run!,118339584,1133898987,USD,0,86,86,3,3,1.0.4,4+,Games,38,5,11,1
脱出ゲーム 気まぐれカフェの謎解きタイム,146377728,1133919651,USD,0,0,0,0,0,1.0.2,12+,Games,38,5,1,1
Buildy Blocks,79694848,1133990005,USD,0,30,27,4.5,4.5,1.2.0,4+,Games,38,5,1,1
