App Name,Size (bytes),App id,Currency,Price,Rating (All),Rating (Current),Avg Rating (All),Avy Rating (Current),Version,Rating(Content),Prefrence,Supp Devices,Screenshot,Supp Lang,Vpp Lic
Pro Editor - Video Maker for FaceBook & Youtube,53158912,887153944,USD,0,3668,1005,2.5,3,4.1,9+,Photo & Video,38,1,33,1
WiFi钥匙—万能wifi密码钥匙,41617408,887171753,USD,0,82,72,4.5,4.5,5.1.6,4+,Utilities,37,0,1,1
RGB Express - Mini Truck Puzzle,37166080,887362336,USD,1.99,5575,209,4.5,4.5,1.4.1,4+,Games,40,5,8,1
Broken Age ™,2890245120,887649233,USD,4.99,1641,864,4.5,4.5,2.3.10,9+,Games,39,5,6,1
DelusionCreatureGacha,50221056,887910620,USD,0,1,1,5,5,1,4+,Games,40,2,1,1
CSR Racing 2,1944321024,887947640,USD,0,257100,2025,5,5,1.11.3,4+,Games,37,5,11,1
Diamond Quest!,177651712,888104696,USD,0,4278,911,4.5,4.5,1.3.2,4+,Games,43,5,8,1
Bee Brilliant,199310336,888251661,USD,0,11151,152,5,5,1.42.0,4+,Games,38,5,30,1
College Lacrosse 2014,128839680,888382460,USD,3.99,432,0,4,0,1.2,4+,Games,38,4,1,1
LINE PokoPoko,287759360,888615473,USD,0,631,1,4.5,5,1.4.5,4+,Games,38,0,3,1
Shades: A Simple Puzzle Game,44048384,888683802,USD,1.99,7598,447,4.5,4.5,1.3.1,4+,Games,38,5,14,1
Instaflash Pro,17196032,888701288,USD,4.99,249,79,5,5,4.0.1,4+,Photo & Video,37,5,2,1
La radio des enfants : Trop Fort !,52482048,888721616,USD,2.99,0,0,0,0,1.5,4+,Entertainment,40,2,1,1
Offroad Legends 2,83378176,888988372,USD,0.99,1108,748,4.5,4.5,1.2.0,4+,Games,39,5,26,1
FALLMAN – Trampoline Action,53652480,889704267,USD,0,139,100,4.5,4.5,1.2.1,9+,Games,38,5,1,1
FreeFlight Pro.,226129920,889985763,USD,0,1352,0,3.5,0,4.3.9,4+,Entertainment,37,4,12,1
Jurassic Life: Tyrannosaurus Rex Dinosaur Simulator,95854592,890343394,USD,0.99,842,800,4.5,4.5,1.1,9+,Games,43,5,1,1
MotiConnect Pro,23920640,890354109,USD,1.99,0,0,0,0,1.0.4,4+,Health & Fitness,24,1,3,1
Touch Notation,121240576,890358046,USD,11.99,18,1,4,5,1.1.001,4+,Music,37,5,2,1
Toy Blast,268521472,890378044,USD,0,75822,1321,4.5,4.5,3348,4+,Games,38,5,1,1
Soccer Star 2016 World Legend,328875008,890390751,USD,0,7765,4,4.5,4.5,3.2.16,12+,Games,38,5,1,1
Bio Inc. Platinum - Biomedical Plague,104038400,890479211,USD,2.99,573,6,4.5,4.5,2.62,12+,Games,40,5,7,1
Cookie Monster's Challenge,53510144,890530382,USD,2.99,62,31,3.5,3.5,2,4+,Education,24,5,1,1
Instant X - Take instant-camera-like photo with double exposure and bulb mode,8614912,890722494,USD,0,0,0,0,0,1.0.4,4+,Photo & Video,40,0,1,1
Free Piano app by Yokee,73091072,890740165,USD,0,13016,1818,4.5,5,1.0.32,4+,Music,38,5,18,1
Simple Radio - Live AM & FM Radio Stations,36992000,891132290,USD,0,4787,13,4.5,4.5,4.2.5,4+,Music,37,5,3,1
挖财宝理财-预期年化收益高达12%,48109568,891192948,USD,0,7,0,4,0,4.8.0,17+,Finance,37,0,2,1
Earn to Die 2,102755328,891194610,USD,1.99,3072,82,4.5,4.5,1.3,12+,Games,39,5,14,1
"CollageKing pro - 2 in one (Two applications in one) create Photo and Video collage frame for instagram, vine",51412992,891280237,USD,1.99,412,393,4,4,1.1,4+,Photo & Video,40,5,31,1
8-BIT WATERSLIDE,98380800,891294826,USD,0,158,13,4.5,3.5,1.09,12+,Games,38,3,1,1
Galileo Offline Maps Pro,54066176,891362701,USD,3.99,153,41,4.5,4.5,3.5.8,4+,Travel,37,5,12,1
Model My Diet - Women - Weight Loss Motivation,45313024,891448329,USD,0,236,3,4,3.5,1.12,4+,Health & Fitness,37,4,1,1
PAW Patrol Rescue Run HD,452648960,891450541,USD,6.99,491,23,3,2.5,3.1,4+,Education,24,5,1,1
PAW Patrol Rescue Run,452775936,891453663,USD,3.99,128,7,2,1.5,3.1,4+,Education,40,0,1,1
MTN,252547072,891528055,USD,0.99,466,97,3,3,1.2,4+,Games,40,4,1,1
华尔街见闻（专业版）-全球财经新闻精选,71386112,891596226,USD,0.99,11,0,3.5,0,4.0.2,4+,News,37,5,2,1
BCM Surfing Game - World Surf Tour,188578816,891700302,USD,2.99,81,7,4,5,3.4,4+,Games,38,5,1,1
Sago Mini Toolbox,146458624,891755554,USD,2.99,65,6,3.5,4,1.7,4+,Education,38,5,1,1
Zombie Highway 2,154164224,892092770,USD,0,14593,2800,4.5,4.5,1.4.3,12+,Games,38,5,1,1
Star Walk 2 Night Sky Map: Watch Stars and Planets,239720448,892279069,USD,2.99,3751,91,4.5,4.5,2.3.8,4+,Education,37,5,12,1
360手机浏览器-安全上网看新闻、安心搜索、极速抢票,59220992,892311054,USD,0,11,0,2.5,0,4.0.4,17+,Utilities,37,0,2,1
Tactile Wars,592302080,892320294,USD,0,7674,459,3.5,4.5,1.6.2,9+,Games,38,5,1,1
Awesome Voice Recorder Pro - Mp3 Audio Recording,30080000,892393815,USD,4.99,162,54,4.5,4.5,6.1,4+,Business,37,3,4,1
Reflex Student,102887424,892510181,USD,0,1010,323,4,3.5,1.7.1,4+,Education,24,5,3,1
Premium Music Search,2158592,892521757,USD,4.99,311,81,2.5,2,1.3.5,4+,Utilities,38,2,15,1
Solitaire TriPeaks: Classic Card Game,149481472,892521917,USD,0,32215,442,4.5,4.5,3.8.1,4+,Games,38,5,1,1
80 Days,197683200,892812659,USD,4.99,1732,81,4.5,4.5,1.25,12+,Games,39,5,1,1
Mafia Mystery,24090624,892955084,USD,0,465,24,4,4.5,2.1.2,4+,Games,37,3,1,1
Pumped BMX 2,98525184,893141226,USD,2.99,1440,1440,5,5,1,4+,Games,38,5,1,1
Kitty Powers' Matchmaker,198530048,893194736,USD,2.99,2552,171,4.5,5,1.29.1,12+,Games,37,5,1,1
Deer Hunter 2017,253903872,893372761,USD,0,14461,422,4,4,4.1.0,17+,Games,38,5,13,1
Juice Jam,131652608,893393414,USD,0,21733,82,4.5,4.5,2.1.11,4+,Games,37,5,19,1
Tiny Guardians,457842688,893448956,USD,3.99,1246,221,4.5,4.5,1.1.1,9+,Games,40,5,1,1
Weather & Radar Pro Ad-Free,87799808,893525571,USD,2.99,6,1,4,5,4.3.2,4+,Weather,37,3,21,1
Plants vs. Zombies FREE HD,175163392,893677228,USD,0,3185,193,4.5,4.5,1.19,9+,Games,24,5,5,1
ATOK -日本語入力キーボード,87218176,893918621,USD,12.99,0,0,0,0,1.5.3,4+,Utilities,37,5,1,1
Toca Nature,156082176,893927401,USD,2.99,845,105,4,4,1.0.2,4+,Education,39,5,18,1
Dentist Mania: Doctor X Crazy Clinic,95283200,893938765,USD,0,349,59,3.5,4,1.7,4+,Games,38,5,11,1
Toast Girl,37017600,893998740,USD,0,50,6,4.5,4.5,1.0.4,9+,Games,38,4,16,1
The Guides,45310976,894022200,USD,2.99,397,232,4.5,5,1.3,4+,Games,40,5,1,1
花火撮影 notepad Lite,73746432,894225691,USD,0,0,0,0,0,2.4.7,4+,Photo & Video,38,0,1,1
Plantera - Idle Farm Clicker,98745344,894342370,USD,0,802,115,4.5,5,1.4,4+,Games,38,5,12,1
Wildlife Simulator: Wolf,97669120,894918913,USD,0.99,1030,911,4.5,4.5,2,9+,Games,43,5,1,1
Peel Smart Remote: TV guide & Universal Remote,70322176,894930703,USD,0,756,135,2.5,2,2.6.8,4+,Utilities,37,0,16,1
My Very Hungry Caterpillar,142159872,894991908,USD,3.99,73,0,4.5,0,1.0.12,4+,Education,37,5,13,1
SmartFit - Wristband,17241088,895361200,USD,0,105,57,2.5,3,2.3.4,4+,Health & Fitness,40,0,1,1
"Record by Under Armour, connects with UA HealthBox",226079744,895425891,USD,0,7754,425,4.5,4.5,3.17,12+,Health & Fitness,37,0,8,1
Youmiam,93457408,895506023,USD,0,9,0,4,0,4.14.3,12+,Food & Drink,37,5,5,1
阴阳师-全区互通现世集结,1040563200,895670960,USD,0,3478,68,4.5,3,1.0.20,9+,Games,37,5,1,1
京东金融-【618周年庆】新人领千元好礼,145532928,895682747,USD,0,33,1,3,5,4.1.0,17+,Finance,37,0,2,1
大富豪 Online,187623424,895700579,USD,0,0,0,0,0,1.2.299,4+,Games,40,5,1,1
LINE Bubble 2,119820288,895761422,USD,0,436,3,4.5,4.5,1.13.1,4+,Games,38,5,5,1
Halo: Spartan Assault,716275712,895875773,USD,2.99,920,582,3.5,3,1.1.1,12+,Games,37,5,0,1
Papa's Wingeria HD,51105792,895913573,USD,2.99,407,75,4.5,4.5,1.0.4,4+,Games,24,5,1,1
MARVEL Contest of Champions,868048896,896112560,USD,0,233599,299,4.5,4.5,13.1.0,12+,Games,38,5,17,1
Mercari: Shopping Marketplace to Buy & Sell Stuff,72579072,896130944,USD,0,24244,215,4,3.5,4.2.0,4+,Shopping,37,4,1,1
バーチャル高校野球,64545792,896150306,USD,0,0,0,0,0,3.1.6,4+,Sports,37,5,1,1
Remove Caption for Snapchat* Screenshots,41888768,896890211,USD,3.99,418,46,3,4,3.1.3,4+,Social Networking,37,0,1,1
Mail Master by NetEase,127514624,897003024,USD,0,361,1,4,5,5.5.2,4+,Productivity,37,5,3,1
Memorado Brain Training for Memory & Mindfulness,149256192,897062509,USD,0,2067,108,5,5,5.1.0,4+,Education,37,5,26,1
Baby Airlines - Airport Adventures,106456064,897154382,USD,0,321,11,3.5,3.5,2.5,4+,Games,38,5,11,1
わかる！算数 小学４年【上】 for iPad,53571584,897322501,USD,2.99,0,0,0,0,1,4+,Education,26,5,1,1
わかる！算数 小学４年【下】 for iPad,63221760,897331650,USD,2.99,0,0,0,0,1,4+,Education,26,5,1,1
Canva - Graphic Design & Photo Editing,126391296,897446215,USD,0,9114,337,4.5,5,2.3.0,4+,Photo & Video,37,5,17,1
宾果消消消 -赵丽颖代言,155480064,897447840,USD,0,12,9,5,5,4.2.0,4+,Games,40,5,1,1
Seashine,250017792,897544254,USD,0,2043,33,4.5,5,1.2.0,9+,Games,38,5,11,1
EOPAN,34338816,897880328,USD,0,0,0,0,0,2.2.0,4+,Photo & Video,37,1,2,1
Wheel of Fortune: Game Show Word Puzzles,245901312,898040123,USD,0,11876,52,4.5,4.5,3.25,4+,Games,38,5,1,1
Omnistat - System Status & Activity Monitor,4810752,898245825,USD,1.99,46,4,4,4.5,1.1.1,4+,Utilities,37,5,6,1
Color Keyboard Maker - Custom Themes & Emoji,121268224,898346723,USD,1.99,222,14,3.5,3.5,2.6.2,4+,Utilities,37,1,7,1
Fox Simulator,79949824,898611505,USD,1.99,503,503,3.5,3.5,1,9+,Games,43,5,1,1
ContactsBook for iPad,2370560,898688373,USD,1.99,1,1,5,5,1.2,4+,Utilities,24,5,2,1
Clipstro - auto strobe motion video creator,25996288,898788946,USD,3.99,12,0,3,0,3.1.5,4+,Photo & Video,38,1,12,1
Empires & Allies,145223680,898838405,USD,0,22902,102,4.5,4,1.38.1012249,12+,Games,38,5,13,1
Call of Duty®: Heroes,210842624,898968647,USD,0,179416,839,4.5,4.5,4.0.1,12+,Games,38,5,7,1
Colorburn - 1000 filters camera for photo & video,39219200,899003026,USD,0.99,1947,53,4.5,4.5,3.0.1,4+,Photo & Video,37,5,10,1
Daniel Tiger's Grr-ific Feelings,678635520,899193797,USD,2.99,108,1,3.5,5,1.5,4+,Education,24,5,1,1
TestFlight,5558272,899247664,USD,0,538,41,2.5,2,1.5,4+,Utilities,37,1,1,1
Trans4motor - Universal Engine Simulator,34856960,899277186,USD,2.99,19,15,4,4,2.1,4+,Education,40,5,2,1
Dr. Panda & Toto's Treehouse,163213312,899441948,USD,3.99,455,274,4.5,4.5,1.8,4+,Entertainment,40,5,21,1
Snowball Fight : Mini Game With Worldwide Multiplayer,93380608,899515785,USD,0.99,404,86,4,4,1.5,9+,Games,43,5,1,1
HONNE -本音が言える匿名つぶやき&チャットアプリ,61312000,899538562,USD,0,0,0,0,0,3.3.4,17+,Social Networking,37,0,1,1
Eagle Simulator,84611072,899593829,USD,0.99,1170,1170,4,4,1,9+,Games,43,5,1,1
Bullet Boy,156652544,899606169,USD,0,1697,195,4.5,4.5,1.1.2,4+,Games,38,5,1,1
Elephant Simulator,97153024,899709775,USD,0.99,181,181,4.5,4.5,1,9+,Games,43,5,1,1
Simeji - Japanese Keyboard with Emoticons,137239552,899997582,USD,0,49,0,4,0,5.8.1,4+,Utilities,37,4,3,1
"iMacro - Diet, Weight and Food Score Tracker",36675584,900333528,USD,4.99,360,160,4,4,3.1.2,4+,Health & Fitness,37,5,1,1
Extreme Landings Pro,966167552,900404152,USD,29.99,647,44,4.5,4.5,3.4.0,4+,Games,38,5,8,1
EA SPORTS™ UFC®,985080832,900721327,USD,0,19354,408,4.5,4.5,1.9.3,12+,Games,38,5,10,1
"U Compass ( North, South, East and West )",4199424,900837187,USD,0,0,0,0,0,2.7,4+,Utilities,40,3,3,1
"Smart Baby Touch HD - Amazing sounds in toddler flashcards of animals, vehicles, musical instruments and much more",150765568,901500107,USD,2.99,512,236,4.5,4.5,2.5,4+,Education,40,5,2,1
Find my Fitbit - Finder app for lost fitbits,23547904,901722848,USD,5.99,2007,116,4,4.5,2.6.2,4+,Health & Fitness,37,5,1,1
Knights of Pen & Paper 2,441925632,901787752,USD,0,790,37,4,3,2.5.59,12+,Games,37,5,1,1
The LEGO® Movie Video Game,1177923584,901999406,USD,4.99,484,368,4,4,1.5,4+,Games,38,5,1,1
PNP 2016 Portable North Pole—Create Santa Videos,56075264,902026228,USD,0,4650,44,4.5,5,3.0.9,4+,Entertainment,37,4,6,1
Desert Golfing,1259520,902062673,USD,1.99,1362,209,4.5,4.5,1.12,4+,Games,40,4,1,1
Sofia the First Color and Play,335961088,902585800,USD,4.99,75,7,3,4.5,1.4,4+,Entertainment,38,5,10,1
Guess The Song - New music quiz!,43749376,902720170,USD,0,4050,2938,4.5,4.5,1.03,4+,Games,40,3,1,1
Safari Simulator: Lion,88043520,903033050,USD,1.99,391,391,4,4,1,9+,Games,43,5,1,1
Pako - Car Chase Simulator,166803456,903183877,USD,1.99,5115,194,4.5,4.5,1.18,9+,Games,40,5,1,1
My Newborn Baby - Mommy & Baby Care,102180864,903418970,USD,0,570,10,3.5,4,1.8,4+,Games,38,5,11,1
Free QR Code Reader & Barcode Scanner for iPhone,5851136,903799541,USD,0,7343,1680,4.5,4.5,0.13,4+,Utilities,38,5,16,1
Forks Over Knives - Healthy Recipes & Easy Meals,107174912,903911740,USD,4.99,756,144,5,4.5,1.3,4+,Food & Drink,37,0,1,1
Prop Hunt,158244864,903954182,USD,0,1728,878,4,4,1.025b,9+,Games,43,5,1,1
Galaxy Trucker,187704320,904013027,USD,4.99,901,12,5,5,2.2.13,9+,Games,24,5,1,1
"Hopper - Predict, Watch & Book Flights",96394240,904052407,USD,0,6944,88,4.5,4,3.6.3,4+,Travel,37,0,1,1
Lines the Game,32642048,904207373,USD,2.99,563,39,4.5,4.5,1.0.3,4+,Games,43,5,1,1
"B612 - Trendy Filters, Selfiegenic Camera",81220608,904209370,USD,0,2275,207,4.5,4.5,5.5.1,4+,Photo & Video,37,5,21,1
Troll Face Quest Video Memes,61993984,904223061,USD,0,3770,2736,4.5,4.5,1.3.0,12+,Games,38,5,16,1
Hero Simulator: clicker game and idle adventure,44328960,904239552,USD,0,1182,57,4,4,1.7.4,4+,Games,37,5,1,1
Hitman Sniper,1156409344,904278510,USD,0.99,8452,41,4.5,4.5,2.1.12,17+,Games,37,4,11,1
Google Street View,95927296,904418768,USD,0,1450,48,4,4,2.9.0,4+,Travel,37,0,32,1
Wildlife Simulator: Shark,79527936,904481505,USD,1.99,369,369,3.5,3.5,1,9+,Games,43,5,1,1
Kingdom Rush Origins HD,567183360,904737541,USD,4.99,6209,864,5,4.5,1.8.2,9+,Games,24,5,1,1
Kingdom Rush Origins,278003712,904737816,USD,2.99,3898,796,5,5,1.8.2,9+,Games,38,0,1,1
Time tracker and Invoice - TimeTrack,52760576,904923517,USD,2.99,169,5,4.5,5,4.0.1,4+,Business,37,5,9,1
ニート勇者３ -闇の側の者たち- 無料ロールプレイングゲームRPG,43892736,904940613,USD,0,0,0,0,0,1.0.2,9+,Games,40,5,1,1
Inbox by Gmail,219122688,905060486,USD,0,21561,373,4.5,4.5,1.3.170423,4+,Productivity,37,4,63,1
Sir Match-a-Lot – Match 3 Puzzle Game,125194240,905121703,USD,0,1546,116,4.5,4.5,1.15.0,9+,Games,37,5,10,1
Goblin Sword,34040832,905488045,USD,1.99,1983,306,4.5,4.5,2.5.2,9+,Games,40,5,4,1
Jurassic Life: Velociraptor Dinosaur Simulator,92622848,905729701,USD,0.99,450,401,4.5,4.5,1.1,9+,Games,43,5,1,1
aa,11337728,905852173,USD,0,158845,112,4.5,4,1.5.3,4+,Games,37,4,1,1
Daddy Long Legs,87174144,905921908,USD,0,76622,55,4.5,4.5,3.12.0,4+,Games,38,5,1,1
Fragment's Note -After Stories-,569876480,905922947,USD,2.99,0,0,0,0,1.0.2,4+,Games,40,5,1,1
Easy Lock Pro - Lock Screen Wallpaper,41463808,905995602,USD,2.99,888,156,4.5,3.5,2,4+,Photo & Video,38,0,1,1
Monster Strike,122131456,906287108,USD,0,1381,32,3.5,4,8.2.3,4+,Games,37,5,3,1
StageCameraPro - Manners video and photo,3661824,906388170,USD,1.99,0,0,0,0,2.5.0,4+,Photo & Video,35,0,2,1
vente-privee,103776256,906681058,USD,0,0,0,0,0,2.9.3,12+,Shopping,37,4,6,1
Ember,2796380160,906826053,USD,9.99,260,35,4,4,1.043,9+,Games,25,5,1,1
快看漫画,63058944,906936224,USD,0,1647,225,5,5,4.1.1,17+,Book,38,4,2,1
小猿搜题-中小学拍照搜题作业帮手,77407232,906995758,USD,0,31,0,4.5,0,5.4.0,4+,Education,37,0,1,1
豆瓣,109557760,907002334,USD,0,407,0,3.5,0,4.18.1,12+,Social Networking,37,5,2,1
Cycloramic for iPhone SE/5/5S,24351744,907159478,USD,1.99,346,6,2.5,2,2.03,4+,Photo & Video,37,3,11,1
Blaze and the Monster Machines - Racing Game HD,532379648,907174449,USD,6.99,251,10,3,3.5,6,4+,Education,24,5,1,1
Blaze and the Monster Machines - Racing Game,532707328,907210971,USD,3.99,56,1,2.5,3,6,4+,Education,38,0,1,1
Run!!!,75441152,907239855,USD,0,7891,1134,4.5,4.5,1.11.4,4+,Games,37,5,1,1
Video & TV Cast for Chromecast: Best Browser to cast and stream webvideos and local videos on TV & Displays,9646080,907405413,USD,0,5676,4694,4,4,1.8,17+,Photo & Video,38,5,1,1
MLB Manager 2016,180300800,907407546,USD,4.99,284,160,4,4,6.1.23,12+,Games,37,5,1,1
Paper Girl - Morning Madness Adventures,94368768,907470416,USD,0,274,33,3.5,3,1.7,4+,Games,38,5,11,1
Star Walk for Kids: Learning Astronomy and Space,171140096,907759227,USD,2.99,80,0,3.5,0,2.0.4,4+,Education,37,5,11,1
Show My Homework,83624960,908071717,USD,0,17,0,3.5,0,3.7.2,4+,Education,37,5,1,1
The Ensign,15657984,908073488,USD,0.99,968,177,4.5,4.5,1.55,12+,Games,38,1,1,1
"Witches' Legacy: Hunter and the Hunted HD - Hidden Objects, Adventure & Magic (Full)",1612120064,908384544,USD,6.99,18,18,4.5,4.5,1.0.2,9+,Games,24,5,5,1
Fireboy & Watergirl 2 - The Forest Temple,51855360,908456072,USD,0.99,56,56,2,2,1,4+,Games,38,5,1,1
Wildlife Simulator: Crocodile,86482944,908511009,USD,1.99,333,333,4.5,4.5,1,9+,Games,43,5,1,1
Swift Playgrounds,254489600,908519492,USD,0,578,59,4,3.5,1.2,4+,Education,16,5,6,1
Themeboard,52408320,908842747,USD,0,704,87,3,2.5,1.2.2,4+,Utilities,37,4,1,1
Bruh-Button,52343808,908989995,USD,0,17487,157,5,4,2.1,17+,Entertainment,37,5,1,1
Ideas for Elves — The Elf on the Shelf®,109601792,909087462,USD,0,333,49,4.5,4.5,1.3.0,4+,Entertainment,37,5,1,1
Dr. Seuss Treasury — 50 best kids books,100943872,909110675,USD,0,451,31,4.5,4.5,1.8.3,4+,Book,37,4,1,1
Digimon Heroes!,176620544,909170492,USD,0,3144,65,4.5,4.5,1.0.45,9+,Games,38,5,1,1
Last Voyage,318521344,909195466,USD,1.99,805,163,4,4.5,2.0.1,4+,Games,38,5,1,1
Homido 360 VR player,58593280,909196467,USD,0,100,71,3.5,3.5,2,17+,Photo & Video,38,5,1,1
PDF Markup Ultimate - Annotate PDFs and Web Pages,108191744,909254807,USD,9.99,541,21,4.5,4.5,6.9.1,17+,Productivity,37,5,13,1
Google Calendar – Make the most of every day,148507648,909319292,USD,0,7656,12,4,4,2.2.0,4+,Productivity,37,5,33,1
WWE 2K,1254719488,909349642,USD,7.99,1810,1112,4,4,1.1,12+,Games,38,5,7,1
My Talking Angela,398783488,909351158,USD,0,54549,404,4.5,4.5,3.1.1,4+,Games,38,5,13,1
Pyware 3D Viewer,82898944,909400466,USD,2.99,10,2,3.5,4.5,1.0.5,4+,Music,38,5,1,1
My College Bookstore,8933376,909434792,USD,0,225,2,2.5,3,2.4.2,4+,Shopping,37,0,1,1
Icewind Dale: Enhanced Edition,2323812352,909472985,USD,9.99,177,73,4,4,1.4.0,12+,Games,43,5,1,1
Rival Stars Basketball,112316416,909480609,USD,0,4383,105,4.5,4.5,2.9,4+,Games,38,5,24,1
Mail Master Pro by NetEase,118506496,909587083,USD,1.99,36,1,4,5,5.4.3,4+,Productivity,37,5,3,1
Leap of Fate,999398400,909730184,USD,3.99,280,280,4.5,4.5,1,12+,Games,38,5,1,1
Real Razor (Prank),8322048,909904428,USD,0,220,25,3,2.5,1.6,4+,Entertainment,38,0,5,1
Maps Pro For Minecraft PE,7331840,909911026,USD,2.99,768,696,2.5,2.5,1.21,4+,Games,40,5,1,1
Plug & Play,272482304,910076264,USD,2.99,238,166,4,4,1.1.1,9+,Games,40,4,1,1
Yoga Break,98542592,910159225,USD,2.99,45,14,4.5,4.5,1.3,4+,Health & Fitness,40,5,1,1
Boom Boom Football,173314048,910208432,USD,0,2048,878,4,4,1.2,9+,Games,38,5,1,1
ピタゴラパブロフ,185879552,910398892,USD,0,0,0,0,0,1.1.16,4+,Games,38,5,1,1
全民K歌,119202816,910513149,USD,0,441,10,4.5,4.5,3.9.5,12+,Entertainment,38,5,3,1
Close5 - Buy & Sell Stuff Locally,62879744,910559026,USD,0,5010,60,4,4,2.10.0,17+,Shopping,37,0,1,1
The Voice Official App on NBC,23755776,910608607,USD,0,3327,1355,4.5,4.5,3.3.0,4+,Entertainment,37,5,1,1
The Maze Runner ™,261382144,910738761,USD,0,3370,636,4,4.5,1.8.3,12+,Games,43,5,1,1
Webcams Viewer - Live Video Surveillance IP Cams,13913088,910908367,USD,0,130,18,3,2.5,1.1,4+,Entertainment,25,5,1,1
Banner Saga,2030561280,911006986,USD,9.99,1276,19,4.5,4,1.06,12+,Games,37,5,7,1
Clicker Heroes,90272768,911107930,USD,0,7495,435,4.5,4.5,2.3.2,9+,Games,40,5,11,1
Nick Jr.,85286912,911115712,USD,0,1541,16,3.5,3.5,2.3.2,4+,Education,37,5,1,1
SNKRS,79418368,911130812,USD,0,12298,813,4.5,5,2.7.0,4+,Shopping,37,0,1,1
Fullscreen,108388352,911138230,USD,0,894,10,3.5,3,1.5.4,12+,Entertainment,37,5,1,1
Adobe Illustrator Draw,107823104,911156590,USD,0,3215,100,4.5,4.5,4.1.1,4+,Productivity,37,5,18,1
DRAGON QUEST,27130880,911201894,USD,2.99,419,16,4.5,5,1.0.4,9+,Games,40,5,3,1
Kanazawa Shogi 2,77126656,911654012,USD,5.99,0,0,0,0,1.0.8,4+,Games,37,5,2,1
百度外卖 -美食订餐品质生活，超市水果安全到家,65560576,911686788,USD,0,148,1,4,2,4.7.1,4+,Food & Drink,38,0,2,1
"Official QR Code reader ""Q"" - QR app. -",69015552,911719423,USD,0,0,0,0,0,1.8.8,17+,Productivity,38,0,12,1
Heroes and Castles 2,766031872,911781335,USD,1.99,2027,172,4.5,4.5,1.3.6,12+,Games,38,5,1,1
1010!,131249152,911793120,USD,0,53496,321,4.5,4.5,54,4+,Games,38,5,1,1
Dawn of Titans,1213626368,911800950,USD,0,18735,46,4.5,4.5,1.15.4,9+,Games,37,5,16,1
途牛旅游PRO-订机票酒店，查旅行景点门票,159574016,912040221,USD,0.99,0,0,0,0,9.1.4,17+,Travel,37,0,1,1
StageCameraHD,7755776,912177018,USD,0,0,0,0,0,2.7.1,4+,Photo & Video,35,0,2,1
Tiny Archers,167745536,912320999,USD,0,568,13,4,3.5,1.7.0,12+,Games,38,5,1,1
Trebel Music - Unlimited Music Downloader,54278144,912390687,USD,0,2570,305,4.5,4.5,3.7.1,12+,Music,37,0,2,1
Five Nights at Freddy's,49946624,912536422,USD,2.99,27388,27388,4.5,4.5,1,12+,Games,43,5,1,1
Marco Polo Video Walkie Talkie,122692608,912561374,USD,0,27662,381,4.5,4.5,0.14.87,4+,Social Networking,37,2,1,1
Ticket Camp - フリマよりも安心で簡単なチケットアプリ,65034240,912606824,USD,0,0,0,0,0,6.2.6,4+,Shopping,37,5,1,1
Wildlife Simulator: Bear,87031808,912874848,USD,1.99,122,122,4.5,4.5,1,9+,Games,43,5,1,1
Fist of Fury,45833216,913105070,USD,0,6813,102,4.5,4.5,1.1.7,9+,Games,38,5,1,1
SimCity BuildIt,96606208,913292932,USD,0,198338,2078,4.5,4.5,1.16.94,4+,Games,38,5,15,1
Suicaチャージ,2334720,913427709,USD,0,3,3,2,2,1.1.0,4+,Finance,37,0,2,1
Just Dance Controller,183842816,913545185,USD,0,440,33,2.5,2.5,3.2.5,4+,Games,38,0,15,1
家长通-一起作业旗下家长端的同步课堂点读机,81256448,913817574,USD,0,15,0,4.5,0,1.9.0,17+,Education,38,5,2,1
TIDAL,63882240,913943275,USD,0,7398,639,4,4.5,1.18.0,12+,Music,37,5,9,1
Amazing Thief,17489920,914079393,USD,0,21984,5528,4,4,1.1.1,4+,Games,40,4,14,1
Sleep Attack TD,672624640,914136002,USD,2.99,45,5,4,5,1.2.1,4+,Games,37,5,1,1
The Complete Adventures of Pan (Books 1-7),2334249984,914189520,USD,27.99,649,39,4.5,4.5,7.4.1,4+,Book,37,5,1,1
One More Line,127930368,914433115,USD,0,8392,778,4.5,4.5,2,4+,Games,40,5,1,1
Fatal,32017408,914471589,USD,0,124,124,4,4,1,9+,Games,40,5,1,1
Retouch Vogue - Facetune Wrinkles & Pimples Makeup,25153536,914517987,USD,0,2235,220,4.5,4,1.5,4+,Photo & Video,38,0,30,1
Méditations avec Christophe André,117628928,914564861,USD,4.99,0,0,0,0,2,4+,Health & Fitness,37,5,1,1
World of Dragons: Dragon Simulator,111820800,914673497,USD,0.99,1138,1138,4.5,4.5,1,9+,Games,43,5,1,1
Run Sackboy! Run!,271454208,914865605,USD,0,2027,359,4,4,1.19,4+,Games,40,5,1,1
"RAMBOAT - Game of Shoot and Dash, Run and Jump !",64588800,914893190,USD,0,1114,0,4.5,0,2.7.7,17+,Games,37,5,1,1
Dolphin Simulator,104689664,915071248,USD,0.99,388,388,4,4,1,9+,Games,43,5,1,1
Snake Simulator,71372800,915074326,USD,0.99,859,812,4.5,4.5,1.1,9+,Games,43,5,1,1
Orca Simulator,147263488,915083784,USD,0.99,397,397,4.5,4.5,1,9+,Games,40,5,1,1
mazec - 手書き日本語入力ソフト,51886080,915223450,USD,8.99,5,0,3.5,0,2.1.3,4+,Utilities,37,5,2,1
