App Name,Size (bytes),App id,Currency,Price,Rating (All),Rating (Current),Avg Rating (All),Avy Rating (Current),Version,Rating(Content),Prefrence,Supp Devices,Screenshot,Supp Lang,Vpp Lic
NOAA Weather Alerts - Severe Weather Push Notifications & Warnings,10514432,417906074,USD,3.99,2293,399,4.5,4,4.2,4+,Weather,40,0,1,1
"Bleacher Report: Sports news, scores, & highlights",85283840,418075935,USD,0,16979,183,4.5,4,5.1,12+,Sports,37,0,8,1
TuneIn Radio - MLB NBA Audiobooks Podcasts Music,101735424,418987775,USD,0,110420,370,4.5,4.5,11.9,12+,Music,37,4,14,1
iTheme - Themes for iPhone and iPad,52618240,419135449,USD,1.99,4719,61,4,4.5,5.1,4+,Lifestyle,37,5,23,1
Bitauto Autoprice,79730688,419261235,USD,0,157,0,5,0,7.6,17+,Utilities,38,0,3,1
"Math Fact Master: Addition, Subtraction, Multiplication, and Division",8029184,419411014,USD,0.99,1537,159,4.5,4,5,4+,Education,37,5,1,1
Lieferando.de,31544320,419724490,USD,0,29,1,3.5,5,3.6.9,4+,Food & Drink,38,0,2,1
万年历-值得信赖的日历黄历查询工具,112928768,419805549,USD,0,2270,4,4.5,5,4.5.6,12+,Utilities,38,4,3,1
Temple Run,65921024,420009108,USD,0,1724546,3842,4.5,4,1.6.2,9+,Games,40,5,1,1
Angry Birds Rio,138319872,420635506,USD,0,170843,123,4.5,4,2.6.6,4+,Games,40,0,1,1
Angry Birds Rio HD,226899968,420636551,USD,0,70122,251,4.5,4,2.6.6,4+,Games,24,5,1,1
My Baby's Beat - Prenatal Listener,70041600,420859056,USD,4.99,1887,75,3,3.5,3.08,4+,Lifestyle,37,4,4,1
My Horse,301896704,421167112,USD,0,293857,249,4.5,4,1.30.0,4+,Games,40,5,8,1
iStatVball 2 iPad Edition,15154176,421168738,USD,19.99,193,0,4.5,0,2.18.2,4+,Sports,24,4,1,1
Magic Piano by Smule,55030784,421254504,USD,0,131695,1102,4.5,4,8.3.1,4+,Music,37,5,12,1
DIRECTV App for iPad,209462272,421547368,USD,0,47506,30,3.5,4,4.9.705,4+,Entertainment,24,5,1,1
PodCruncher podcast app - Player and manager for podcasts,6615040,421894356,USD,2.99,2261,689,4.5,4,3.2,4+,News,38,0,1,1
Shell Shock 1.5,46864078,421988577,USD,0.99,26,26,3,3,1.5,4+,Games,26,5,1,1
Talking Tom Cat 2 for iPad,73111552,421998342,USD,0,56399,98,4,4,5.2.2,4+,Entertainment,24,5,13,1
MTV,113787904,422366403,USD,0,5987,97,2.5,2,4.0.0,12+,Entertainment,37,5,1,1
Tiny Tower - Free City Building,124720128,422667065,USD,0,414803,4536,4.5,4.5,3.3.12,12+,Games,38,4,1,1
"Gmail - email by Google: secure, fast & organized",236067840,422689480,USD,0,135962,677,4,4.5,5.0.170507,4+,Productivity,37,5,56,1
OneCam,4324352,422845617,USD,1.99,0,0,0,0,5.7.0,4+,Photo & Video,37,0,2,1
美团 - 吃喝玩乐全都有,224955392,423084029,USD,0,549,2,4.5,5,8.1.0,4+,Lifestyle,37,5,2,1
Chess Pro - with coach,43033600,423198259,USD,9.99,10619,893,5,5,2017.01,4+,Games,37,5,3,1
NCAA March Madness Live - Men's College Basketball,113078272,423246594,USD,0,13572,55,3,2.5,7.0.4,4+,Sports,37,5,1,1
Catholic New American Bible Revised Edition,60426240,423443665,USD,2.99,149,0,3.5,0,7.5,4+,Reference,37,5,1,1
Planimeter - Measure Land Area and Distance on a Map,14495744,423492040,USD,7.99,249,83,4.5,4,3.5,4+,Productivity,38,5,6,1
中国工商银行,86083584,423514795,USD,0,152,0,2.5,0,3.0.0.7.1,12+,Finance,38,0,1,1
Bumpy Road,30275615,423855879,USD,2.99,1073,186,4,4,2.2,4+,Games,43,5,6,1
Dude Perfect,140165120,424123969,USD,0.99,9763,1556,4.5,4.5,1.1.5,4+,Games,43,0,1,1
Countdown‼ (Event Reminders and Timer),81287168,424216726,USD,0,60490,1102,4,4,4.2.5,4+,Lifestyle,37,1,22,1
Dude Perfect HD,139853824,424229589,USD,1.99,2552,1041,4.5,4.5,1.1.5,4+,Games,26,5,1,1
FINAL FANTASY III,290695168,424591347,USD,14.99,1378,17,4.5,3.5,1.7.5,9+,Games,40,0,8,1
苏宁易购-新人专享大礼包,185606144,424598114,USD,0,38,0,3,0,5.2.5,17+,Shopping,38,0,1,1
SPIEGEL ONLINE - Nachrichten,31635456,424881832,USD,0,299,29,4.5,5,3.1.5,12+,News,37,5,2,1
Superbrothers: Sword & Sworcery EP,212580352,424912055,USD,3.99,5362,68,4.5,4,1.16,12+,Games,37,3,2,1
"Procreate – Sketch, paint, create.",132968448,425073498,USD,5.99,6109,356,4.5,4.5,3.2.1,4+,Entertainment,24,5,13,1
网易新闻 - 精选好内容，算出你的兴趣,133134336,425349261,USD,0,4263,6,4.5,1,23.2,17+,News,37,4,2,1
Tiny Planet Photos and Video,84909056,425996445,USD,0.99,714,8,4,4,6.3.0,4+,Photo & Video,37,5,7,1
Touchgrind BMX,194308096,426072035,USD,4.99,3170,4,4,3,1.6.1,4+,Games,37,5,9,1
QQ浏览器HD-极速搜索浏览器,82982912,426097375,USD,0,936,4,4,4,5.8.2,17+,Utilities,24,5,1,1
QR Reader for iPad,55071744,426170776,USD,0,1341,63,4,4,4,9+,Utilities,24,5,29,1
NBA JAM by EA SPORTS™ for iPad,415420416,426282304,USD,4.99,4934,164,4,4,1.1.36,4+,Games,24,5,8,1
Toca Hair Salon,51366912,426382105,USD,2.99,9649,29,4,3.5,1.2.7,4+,Education,40,5,1,1
Showroomprive - Private Fashion Sales,31230976,426414466,USD,0,11,0,4,0,8.4,12+,Shopping,37,5,8,1
Bloons TD 4 HD,164235264,426415634,USD,2.99,2493,13,4,4,3.0.4,4+,Games,24,5,1,1
Elmo Loves ABCs for iPad,742145024,426747278,USD,4.99,1888,26,3.5,3.5,3.5.4,4+,Games,24,5,1,1
Forbidden Island,149715968,427419772,USD,4.99,923,48,4.5,4,2.1,9+,Games,24,5,12,1
1号店-全球超市 轻松到家,80944128,427457043,USD,0,65,1,3.5,1,5.0.0,17+,Shopping,37,5,1,1
"易到 - 低价专车,高品质出行",74724352,427555239,USD,0,115,1,2,1,8.0.1,4+,Travel,37,0,2,1
"Expedia Hotels, Flights & Vacation Package Deals",125872128,427916203,USD,0,10278,112,3.5,4.5,17.21,4+,Travel,37,5,19,1
YY- 小全民手机直播交友软件,165367808,427941017,USD,0,624,4,4,5,6.3.8,17+,Social Networking,37,0,2,1
"ooVoo – Free Video Call, Text and Voice",113510400,428845974,USD,0,177501,1014,4.5,4.5,3.1.6,4+,Social Networking,37,5,21,1
Virtual Villagers 4: The Tree of Life,36686604,428970841,USD,0.99,500,479,4,4,1.0.1,9+,Games,47,0,1,1
WatchESPN,33714176,429009175,USD,0,159735,2556,4,4.5,1.9.9,4+,Sports,37,2,1,1
Pinterest,74778624,429047995,USD,0,1061624,1814,4.5,4,6.26,12+,Social Networking,37,5,27,1
iFunny :),66599936,429610587,USD,0,98344,877,3.5,4.5,4.6.8,17+,Entertainment,37,2,2,1
HBO GO,41109504,429775439,USD,0,26278,9,3,3,10.1.0,17+,Entertainment,37,5,1,1
Flashlight ！,14336000,429851711,USD,0,35769,21,4.5,2,2.6,4+,Utilities,37,1,1,1
DEATHSMILES,519446528,429870273,USD,9.99,540,48,4.5,5,1.0.19,12+,Games,43,0,2,1
QQ音乐HD,139457536,429885089,USD,0,224,4,3.5,5,5.3.1,4+,Music,24,5,3,1
Talking Pierre the Parrot for iPad,60313600,430152294,USD,0,11665,364,4,4.5,3.3.1,4+,Entertainment,24,5,13,1
Photon Flash Player for iPad - Flash Video & Games plus Private Web Browser,35695616,430200224,USD,4.99,20951,935,4,4,6.2,17+,Utilities,26,5,10,1
Rota Calendar - Work Shift Manager,1824768,430229059,USD,1.99,43,24,4.5,4.5,7.3,4+,Productivity,37,0,1,1
Site Audit Pro,54476800,430234732,USD,16.99,125,3,4,4.5,5.7.6,4+,Productivity,37,5,1,1
It's Tyrannosaurus Rex - Smithsonian Institution,29496320,430616332,USD,1.99,92,1,4.5,5,2.6.1,4+,Book,37,4,1,1
FINAL FANTASY III for iPad,283656192,430823968,USD,16.99,857,14,4,4,1.6.4,9+,Games,24,5,8,1
True Red Eye Remover HD-Face Recovery,4511744,430856616,USD,0.99,528,379,4,4,2.9,4+,Photo & Video,40,0,1,1
Tikal,27049083,430920838,USD,2.99,626,435,4.5,4.5,1.2,4+,Games,47,5,1,1
美丽说-潮流穿搭快人一步,143117312,431023686,USD,0,1026,0,4.5,0,9.1.0,17+,Shopping,37,0,4,1
"Phone Drive - File Manager, Browser & Explorer",19738624,431033044,USD,1.99,1403,121,4.5,4.5,6.3.9,17+,Utilities,38,5,15,1
Fake Location,6228992,431065024,USD,0.99,117,7,1,1,3.1,4+,Social Networking,37,5,13,1
Summer Games 3D,99463168,431229633,USD,0.99,193,1,3.5,4,2.3,4+,Games,37,5,1,1
Classic Explain Everything™,123312128,431493086,USD,7.99,896,0,4,0,3.46,4+,Education,37,5,17,1
The JMU Bus App,4427776,431865275,USD,2.99,35,0,3,0,3.1.2,4+,Navigation,38,0,1,1
ROBLOX,115178496,431946152,USD,0,183621,300,4.5,4.5,2.293.126451,12+,Games,37,5,1,1
Pocket Academy,192954368,432080204,USD,4.99,616,12,4.5,4,2.01,4+,Games,38,5,5,1
知乎,149436416,432274380,USD,0,397,0,3,0,3.52.1,17+,Social Networking,37,5,1,1
プチ・ロワイヤル仏和辞典（第4版）・和仏辞典（第3版）,205664256,432278816,USD,47.99,0,0,0,0,2.4,9+,Reference,37,5,2,1
Round1 お得なクーポン毎週配信！,5999616,432455516,USD,0,0,0,0,0,3.9,17+,Sports,40,5,2,1
Ticket to Ride,345904128,432504470,USD,2.99,4866,64,4.5,3,2.4.1,4+,Games,40,5,3,1
Dice With Buddies: Fun New Social Dice Game,409732096,432749907,USD,2.99,20355,23,4.5,4.5,4.30.5,4+,Games,37,5,1,1
Money Origami - Learn How to Fold Money,15350784,432771571,USD,1.99,6,0,3.5,0,4.1.0,4+,Reference,37,5,2,1
"Cloud Baby Monitor ~ Video, Audio, Unlimited Range",62913536,432791399,USD,3.99,1855,131,4.5,4.5,4.0.2,4+,Lifestyle,38,5,1,1
STREET FIGHTER IV VOLT,947195904,432849519,USD,4.99,9741,924,4.5,4,1.05.02,12+,Games,40,0,3,1
FL Studio Mobile,791146496,432850619,USD,13.99,818,9,3.5,2.5,3.1.50,4+,Music,37,5,1,1
Qzone HD,30027776,433156786,USD,0,458,26,3.5,3,4.1.4.1,4+,Social Networking,26,5,2,1
PicFrame,36758528,433398108,USD,0.99,6374,66,4.5,5,9.7.2,4+,Photo & Video,37,5,21,1
Bank of America - Mobile Banking for iPad,114268160,433508740,USD,0,7569,31,3.5,3,7.3.8,4+,Finance,24,5,1,1
Nyan Cat: Lost In Space,96872448,433592592,USD,0,76392,700,4.5,4.5,9,4+,Games,37,5,1,1
ZOOKEEPER　DX,28983296,433596395,USD,0.99,274,24,3.5,3.5,1.0.7,4+,Games,43,4,3,1
Fishing Kings Free+,610881536,433620759,USD,0,35058,7453,4.5,4.5,1.0.6,4+,Games,40,5,12,1
"Werewolf ""Nightmare in Prison""",17530880,433622275,USD,0,78,0,4.5,0,8.6,12+,Games,37,0,2,1
"PhotoToaster - Photo Editor, Filters, Effects and Borders",58143744,433671262,USD,2.99,4748,391,5,5,6.7.5,4+,Photo & Video,37,5,1,1
Bike Baron,183046144,433847884,USD,1.99,12162,57,4.5,4.5,3.9.1,4+,Games,40,5,1,1
Moji Weather - Free Weather Forecast,86968320,434209233,USD,0,2333,0,4.5,0,7.0.0,4+,Weather,38,0,3,1
京东 HD,114121728,434374726,USD,0,150,0,4,0,4.1.0,17+,Shopping,24,4,1,1
Toca Robot Lab,64152576,434826169,USD,2.99,1006,17,4,4,1.2.3,4+,Education,40,5,1,1
Viator Tours & Activities,79013888,434832826,USD,0,1839,174,4.5,4,5.5.0,12+,Travel,37,5,1,1
Lookout: Security and Identity Theft Protection,65608704,434893913,USD,0,2661,41,4,3.5,5.1.1,4+,Utilities,37,1,8,1
PBS KIDS Video,57694208,435138734,USD,0,8651,23,3.5,3.5,3.0.5,4+,Education,37,5,1,1
LetterSchool - learn to write letters and numbers,47030272,435476174,USD,4.99,460,72,4.5,3.5,1.1,4+,Education,40,5,1,1
Kurumaki Calendar -month scroll calendar-,7558144,435693872,USD,1.99,34,6,5,5,2.6,4+,Productivity,37,0,31,1
Building Parallel Circuits,31744669,435728260,USD,0.99,32,7,3.5,3,1.3.1,4+,Education,26,3,1,1
HappyCow Vegan / Vegetarian Restaurant Guide,35261440,435871950,USD,3.99,863,12,4.5,5,3.7.1,12+,Travel,37,3,11,1
Building Serial Circuits,21462305,435883126,USD,0.99,23,2,4,3.5,1.3.1,4+,Education,26,3,1,1
Superimpose,25382912,435913585,USD,1.99,2965,205,4.5,5,6.2,4+,Photo & Video,37,5,8,1
ComicBook!,92432384,436114747,USD,0.99,3702,112,4.5,4.5,2.1.1,9+,Photo & Video,37,4,1,1
Jelly Defense,299294720,436134867,USD,2.99,5058,363,4.5,4.5,1.21,4+,Games,38,5,1,1
Learn to Speak Italian Fast With MosaLingua,43553792,436180275,USD,4.99,0,0,0,0,9.2,12+,Education,38,5,5,1
Domino's Pizza USA,105743360,436491861,USD,0,258624,2481,5,4.5,4.2.0,4+,Food & Drink,37,5,2,1
Junk Jack Retro,33743872,436555490,USD,2.99,8632,62,4.5,4,1.3.1,9+,Games,38,5,1,1
FiLMiC Pro,125991936,436577167,USD,14.99,1478,18,3,4.5,6.0.3,4+,Photo & Video,37,5,1,1
AliExpress Shopping App,133053440,436672029,USD,0,10647,185,4,4.5,5.2.7,12+,Shopping,37,0,18,1
搜狐新闻—新闻热点资讯掌上阅读软件,136421376,436957087,USD,0,383,0,4.5,0,5.8.9,17+,News,38,0,1,1
ZDFmediathek,67734528,437025413,USD,0,320,1,3.5,3,4.2.1,4+,Entertainment,37,5,1,1
Digital Domain,13512704,437314677,USD,0,102,0,2,0,3.0.4,9+,Photo & Video,37,4,9,1
SayHi Translate,26569728,437818260,USD,0,8623,292,4.5,5,3.9.12,4+,Business,37,4,35,1
Tank Hero,16048128,438314348,USD,0.99,14361,918,4.5,4.5,1.1.4,9+,Games,43,0,1,0
聚力视频-蓝光电视剧电影在线热播,99607552,438426078,USD,0,1670,4,4.5,4,6.4.16,12+,Entertainment,38,0,1,1
TextGrabber – image to text: OCR & translate photo,134786048,438475005,USD,4.99,1153,39,4,4,5.5.4,4+,Productivity,37,5,11,1
淘宝HD－Taobao for iPad,119247872,438865278,USD,0,1103,54,3.5,4.5,5.0.1,4+,Shopping,24,5,2,1
Timenote,4849664,439176506,USD,0.99,11,5,4.5,5,2.6,4+,Business,43,0,2,1
Snapseed,141322240,439438619,USD,0,8683,98,4,4.5,2.17,4+,Photo & Video,37,3,34,1
北京浮生记,1532640,439495358,USD,0.99,44,21,4.5,4.5,1.2.1,17+,Games,43,0,2,1
My PlayHome,225615872,439628153,USD,3.99,3523,181,4.5,4.5,3.1.1,4+,Entertainment,43,5,18,1
腾讯手机管家-拦截骚扰电话的QQ安全助手,60549120,439638720,USD,0,527,1,4,1,7,4+,Utilities,37,0,1,1
5K Runner: 0 to 5K Run Trainer. Couch potato to 5K,84338688,439852091,USD,4.99,10368,1051,5,5,7.3,4+,Health & Fitness,37,5,31,1
Magic Jigsaw Puzzles,235259904,439873467,USD,0,187666,1263,4.5,4.5,2.11.1,4+,Games,37,5,10,1
DragonVale,153074688,440045374,USD,0,503230,282,4.5,4.5,3.15.0,4+,Games,37,5,10,1
SHADOWGUN,517828608,440141669,USD,4.99,4513,95,4,4.5,1.6.0,12+,Games,43,5,1,1
PlayerXtreme Media Player PRO - Movies & streaming,99442688,440488550,USD,4.99,125,6,3.5,2,7.0.8,4+,Utilities,37,5,2,1
Lieferheld - Delicious food delivery service,46147584,440677948,USD,0,29,1,4.5,5,3.3.9,12+,Food & Drink,38,0,2,1
Kwai - Share your video moments,91466752,440948110,USD,0,668,4,4.5,5,4.99.6,17+,Photo & Video,38,0,11,1
ibis Paint - speed painting,31885312,441179131,USD,4.99,112,1,4.5,5,5.0.1,12+,Entertainment,37,5,19,1
360手机卫士-超安全的来电防骚扰助手,103390208,441216572,USD,0,944,0,4,0,8.0.2,4+,Utilities,37,0,2,1
"Photo Lab: Picture Editor, effects & fun face app",102964224,441457218,USD,0,34585,34,4.5,4.5,2.8.24,12+,Photo & Video,37,5,10,1
ConjuVerb - Spanish Verb Conjugation Helper,49025024,441599491,USD,0.99,406,62,4.5,4.5,2.2,4+,Education,40,5,1,1
Skype for iPad,129096704,442012681,USD,0,60163,104,4,4.5,6.35.1,4+,Social Networking,24,5,32,1
Book Creator for iPad,86345728,442378070,USD,4.99,415,2,4,3,5.1.1,4+,Education,24,5,11,1
Modern Combat 3: Fallen Nation,1978085376,442522082,USD,6.99,23766,582,4.5,4.5,1.5.0,17+,Games,43,5,12,1
Toca Store,69277696,442705759,USD,2.99,1595,28,4,3.5,1.1.5,4+,Education,40,5,18,1
NBC – Watch Now and Stream Full TV Episodes,135252992,442839435,USD,0,55950,248,4,3.5,4.8.0,12+,Entertainment,37,5,1,1
CCW – Concealed Carry 50 State Guide,22264832,443321291,USD,1.99,644,45,5,4.5,3.3,12+,Reference,40,5,1,1
TOEIC®テスト文法640問1,10928128,443324720,USD,2.99,0,0,0,0,1.0.23,4+,Education,37,5,1,1
"Camera360 - Selfie Filter Camera, Photo Editor",161159168,443354861,USD,0,16729,2,4.5,4.5,8.5.6,12+,Photo & Video,37,0,12,1
Hotspot Shield Free VPN Proxy & Wi-Fi Privacy,72476672,443369807,USD,0,32499,438,4.5,4.5,3.7.5,4+,Productivity,37,5,11,1
Racing Penguin Free - Top Flying and Diving Game,79857664,443637419,USD,0,141224,1909,4.5,4.5,5.8.6,4+,Games,38,5,1,1
"Fitness Buddy+ Gym Workout Exercise, Home Trainer",224675840,443646748,USD,2.99,10386,58,4.5,4,5.86,4+,Health & Fitness,37,0,31,1
LINE,212208640,443904275,USD,0,11437,11,3.5,3,7.5.0,4+,Social Networking,37,5,17,1
驴妈妈旅游-订景点门票机票火车票特价酒店,145368064,443926246,USD,0,30,0,5,0,7.9.6,4+,Travel,37,5,1,1
Calculator for iPad Free.,48484352,443932954,USD,0,4021,538,4.5,4.5,2.53,4+,Utilities,40,4,32,1
NOAA Hurricane Center HD,8093696,444062672,USD,1.99,43,27,3.5,3.5,2,4+,Weather,26,5,1,1
Jesus Calling Devotional by Sarah Young,125770752,444553118,USD,9.99,1685,2,2.5,1.5,5.0.0,4+,Book,38,5,1,1
ADP Mobile Solutions,53805056,444553167,USD,0,8324,306,4,3,2.8.2,4+,Business,37,5,24,1
Daily Audio Bible App,13282304,444745181,USD,0.99,796,0,5,0,4.6.0,4+,Lifestyle,37,3,5,1
Scribblenauts Remix,209452032,444844790,USD,0.99,86127,179,4.5,4,7.1,9+,Games,40,5,2,1
QQ,218936320,444934666,USD,0,9109,17,3,1.5,7.0.1,12+,Social Networking,37,0,1,1
Talking Tom & Ben News for iPad,55250944,444947784,USD,0,20988,963,4,4.5,2.2.1,4+,Entertainment,24,5,13,1
Calc for Loan,880640,445300213,USD,3.99,0,0,0,0,3.0.1,4+,Finance,40,5,2,1
LOVOO - Dating Chat,85049344,445338486,USD,0,1985,4,4.5,5,3.26.0,17+,Social Networking,37,5,15,1
爱奇艺PPS -《欢乐颂2》电视剧热播,224617472,445375097,USD,0,14844,0,4,0,6.3.3,17+,Entertainment,38,5,3,1
当当-正品秒杀，首单立减5元,130363392,445573854,USD,0,65,0,3,0,6.9.1,4+,Shopping,38,0,1,1
Phoenix HD,92713984,445791750,USD,0,13106,230,4.5,4.5,2.6.2,9+,Games,37,5,14,1
Zaim,118128640,445850671,USD,0,44,0,4,0,6.1.3,4+,Finance,37,5,2,1
MailShot Pro- Group Email Done Right!,9162752,445996226,USD,3.99,425,11,4.5,4.5,5.3,4+,Productivity,37,5,4,1
Human Anatomy Atlas – 3D Anatomical Model of the Human Body,1312071680,446207961,USD,24.99,1298,144,4.5,4.5,8.0.27,12+,Medical,38,5,7,1
欢乐斗地主•腾讯,214474752,446324234,USD,0,403,5,3.5,4.5,5.52.001,17+,Games,43,5,1,1
Virtual Villagers 5: New Believers,36301672,446408493,USD,0.99,309,309,4,4,1.0.0,9+,Games,47,0,1,1
FINAL FANTASY TACTICS: THE WAR OF THE LIONS,507508522,446760220,USD,13.99,5180,3723,4.5,4.5,1.2.0,9+,Games,45,0,1,1
自転車ナビ by NAVITIME(ナビタイム) - 自転車のナビができるアプリ,48708608,447024088,USD,0,0,0,0,0,4.11.1,4+,Navigation,37,0,1,1
Reckless Getaway,123644928,447149103,USD,0.99,18259,77,4.5,4.5,1.1.4,12+,Games,43,5,1,1
Snapchat,203038720,447188370,USD,0,323905,576,2.5,3,10.9.2.0,12+,Photo & Video,37,0,22,1
途牛旅游-订机票酒店，查旅行景点门票,161202176,447313708,USD,0,51,1,4.5,5,9.1.4,17+,Travel,37,0,1,1
"PDF Converter - Convert Documents, Photos to PDF",55156736,447444215,USD,4.99,1294,113,4.5,4.5,2.3.5,4+,Business,37,5,9,1
Auto Palmistry,51680256,447574907,USD,0,5,0,3,0,4.0.3,4+,Entertainment,37,4,2,1
Muffin Knight,214679552,447610616,USD,0.99,9302,401,4.5,4,2,9+,Games,43,5,9,1
Infinity Blade II,1344401408,447689011,USD,0.99,153588,595,4.5,4.5,1.3.4,12+,Games,40,5,16,1
Quick Scan Pro - Barcode Scanner. Deal Finder. Money Saver.,24059904,447752317,USD,0.99,3837,85,4.5,3.5,1.6.6,4+,Productivity,43,0,1,1
Sprinkle: Water splashing fire fighting fun!,34025472,447791438,USD,1.99,10509,712,4.5,4,1.7.2,4+,Games,43,5,1,1
Lock Photos & Video.s Vault - Passcode Protect Your Secret Photo Album & Secure Private Picture.s Folders,14741504,447983569,USD,2.99,4697,415,4.5,4.5,4.3,4+,Photo & Video,38,5,1,1
Truecaller - Spam Identification & Block,84406272,448142450,USD,0,27791,5779,4.5,4.5,7.5,4+,Utilities,37,0,30,1
"MOMO陌陌-开启视频社交,用直播分享生活",156017664,448165862,USD,0,1862,0,4,0,7.7.47,17+,Social Networking,37,0,1,1
Couch to 5K® - Running App and Training Coach,95468544,448474423,USD,2.99,3820,319,4.5,4.5,3.5.3,4+,Health & Fitness,37,0,1,1
Pic Collage - Picture Editor & Photo Collage Maker,109210624,448639966,USD,0,123433,1521,5,5,7.12.17,12+,Photo & Video,37,5,12,1
Where's My Water?,90853376,449735650,USD,1.99,131656,484,4.5,4,1.14.1.58,4+,Games,40,5,11,1
United Airlines,140942336,449945214,USD,0,5748,106,2.5,2.5,2.1.19,4+,Travel,37,1,1,1
Dictionary.com Premium Dictionary & Thesaurus for iPad,162652160,450123799,USD,4.99,4922,1010,4.5,4.5,4,4+,Reference,24,5,9,1
Cut the Rope: Experiments,124532736,450542233,USD,0.99,63272,305,4.5,4.5,1.7.6,4+,Games,40,0,11,1
The Singing Machine Mobile Karaoke App,32770048,450555662,USD,0,130,9,2.5,1.5,1.10.4,12+,Music,37,1,1,1
ibis Paint X - speed painting,40980480,450722833,USD,0,1933,20,4.5,4.5,5.0.1,12+,Entertainment,37,5,19,1
VIBO RealMassager,4009984,450987651,USD,0,6,1,3,5,1.0.6,4+,Health & Fitness,37,0,2,1
Peggle Classic HD,179580928,451113455,USD,0.99,3912,627,4.5,4.5,2.0.9,4+,Games,26,5,5,1
Monkey Math School Sunshine,235767808,451287325,USD,1.99,1092,1,4,5,1.43,4+,Games,38,5,1,1
Conservative Talk Radio,13180928,451584035,USD,2.99,2436,274,4.5,5,4.1,9+,News,37,2,1,1
Azuki Wave,21263360,451901829,USD,1.99,14,1,4,5,1.08,4+,Entertainment,37,4,2,1
蘑菇街-网红直播搭配的购物特卖平台,144661504,452176796,USD,0,558,0,5,0,9.4.1,17+,Shopping,37,0,4,1
百度地图-智能的手机导航，公交地铁出行必备,213586944,452186370,USD,0,1014,23,4,4.5,9.8.2,17+,Navigation,37,0,2,1
"Smilebox Moments - Collages, Stickers, Filters, Frames & Animations",25620480,452830319,USD,0.99,4510,627,4.5,4.5,3.2.4,4+,Photo & Video,40,0,1,1
Gangstar Rio: City of Saints,1820196864,453051448,USD,6.99,14724,1043,4.5,4.5,1.4.1,17+,Games,43,5,12,1
去哪儿旅行HD-总有你要的低价,2706432,453174055,USD,0,85,0,3.5,0,3.1.5,4+,Travel,26,4,1,1
咕咚-你的跑步骑行运动社区,141333504,453480684,USD,0,160,0,4.5,0,7.16,17+,Health & Fitness,37,0,3,1
Photon Flash Player for iPhone - Flash Video & Games plus Private Web Browser,35683328,453546382,USD,3.99,4676,255,4,4,6.2,17+,Utilities,43,0,10,1
Knots 3D,75027456,453571750,USD,1.99,3196,95,5,5,5.0.0,4+,Reference,37,5,19,1
Sight Recover 3D,22749184,453629018,USD,0.99,1,1,1,1,3.18,4+,Health & Fitness,43,5,4,1
Kazehakase fu-ring bank - Tokoname & Nanbu,22928546,453670037,USD,1.99,0,0,0,0,1.2,4+,Entertainment,43,0,2,1
飞猪,148888576,453691481,USD,0,154,0,4,0,8.2.2,17+,Travel,37,0,1,1
QQ HD,118249472,453718989,USD,0,5058,0,3.5,0,6.6.1,4+,Social Networking,24,5,1,1
Bon Appetit,21647360,453809428,USD,0,750,17,3.5,2,4.6.7,4+,Food & Drink,24,5,1,1
Skins Pro Creator for Minecraft,25740288,454021277,USD,1.99,7943,46,4.5,3,6.4.3,4+,Utilities,38,2,11,1
Flick Home Run !,27196416,454086751,USD,0.99,98851,478,4.5,4,1.7.2,4+,Games,38,0,1,1
STEINS;GATE,1551412224,454136236,USD,24.99,16,0,4,0,1.71,12+,Games,37,0,1,1
Sonic CD,197306368,454316134,USD,0,16358,1816,4,3.5,2.0.1,4+,Games,37,3,1,1
Messenger,275729408,454638411,USD,0,351466,892,3,3,119,4+,Social Networking,37,1,33,1
Zombieville USA 2,175780864,454781476,USD,0.99,79683,597,4.5,4.5,1.6.1,12+,Games,40,3,1,1
F18 Carrier Landing,168557568,454802329,USD,5.99,4656,54,4.5,4.5,7.2,4+,Games,37,5,11,1
Flick Champions HD,117258240,454958810,USD,1.99,7289,19,4.5,4.5,2.1.0,4+,Games,37,5,1,1
Programme TV Télé Loisirs,81083392,454988262,USD,0,23,0,3.5,0,7.2.1,12+,Entertainment,37,5,4,1
White Tiles 2 : Piano Master ( Don't Hit The White Tiles 4 ) - Free Music Game,31578112,455256615,USD,0,60,7,4,3.5,2.21,4+,Games,40,4,5,1
Flashlight ◎,37967872,455612214,USD,0,24744,171,4.5,4,2.0.6,4+,Business,40,4,11,1
Real Steel,968384512,455650341,USD,0.99,24880,13,4.5,4,1.37.1,9+,Games,38,5,8,1
Pinball Arcade Plus,111875072,455826958,USD,0.99,3716,6,4,2.5,7.1.0,9+,Games,37,1,1,1
QQ游戏大厅HD,20161086,456229650,USD,0,338,176,3.5,3.5,1.4,4+,Entertainment,26,5,1,1
Doodle Jump FREE - BE WARNED: Insanely addictive,63676416,456355158,USD,0,28153,100,4,4,2.6.3,4+,Games,37,0,1,1
Pearson eText for Schools,21083136,456726080,USD,0,609,4,2.5,3,1.11,4+,Education,24,5,8,1
Jetpack Joyride,108813312,457446957,USD,0,405647,877,4.5,4.5,1.9.24,9+,Games,38,5,3,1
FotoRus -Camera & Photo Editor & Pic Collage Maker,119500800,457517348,USD,0,32558,147,5,4.5,7.0.4,4+,Photo & Video,38,5,3,1
Catholic Bible,103469056,457561360,USD,1.99,999,44,4.5,5,3.4,4+,Reference,37,5,15,1
